id_tbl_preguntas_conversacion_conecta2,fk_tbl_conversaciones_conecta2,pregunta,respuesta,calificacion,comentario
929,471,"se puede endosar un cdt juridico a persona natural","Sí, es posible endosar un CDT jurídico a una persona natural. Para realizar el endoso, debes presentar en una oficina de servicio la siguiente documentación:

1. Carta del cliente solicitando el endoso con la información del CDT.
2. Fotocopia de la cédula del endosante.
3. RUT.
4. Cámara de comercio actualizada (menor de 30 días).
5. Fotocopia de la cédula del representante legal (en caso de persona natural, fotocopia de la cédula del endosante y del nuevo titular).

El proceso debe hacerse de manera presencial con ambas partes presentes para la autenticación biométrica, aunque también puede realizarse mediante poder (carta suscrita).

Es importante que el CDT esté activo en el sistema y que el nuevo titular esté vinculado al banco según las políticas establecidas. No se permite el traslado de titularidad, solo el endoso.

Si el CDT está en garantía o bloqueado, hay procesos adicionales que se deben seguir.

Si quieres más detalles, puedes consultar el siguiente enlace:

[Presentación sobre endoso de CDT](https://docs.google.com/a/davivienda.com/presentation/d/1yBJTIXIl0R_ekmH8vPfHsYljxhIjiyLggJ03tWuOFZ4/preview?&iconodrive=https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.google-apps.presentation) 👏🔒

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",Mal,NULL
930,472,"solicitud movimientos empresa","¿Quieres saber cómo solicitar un informe de movimientos de una empresa o te refieres a otra cosa relacionada con movimientos empresariales? ¿Podrías especificar un poco más para ayudarte mejor?",Mal,NULL
931,473,"soperte convenio libranza","¿Podrías contarme un poco más sobre qué necesitas con respecto al soporte para convenio de libranza? ¿Quieres saber sobre los documentos necesarios, los requisitos, o algún proceso específico?",NULL,NULL
932,470,"ampliar plazo leasing","¿Te gustaría conocer cómo solicitar la ampliación de plazo en un contrato de leasing, los requisitos necesarios, o los beneficios que esto puede tener? ¿O tienes alguna duda específica sobre este proceso?",Bien,NULL
933,467,"como se radica un abono en multifuncional no exitoso",NULL,NULL,NULL
934,473,"linea telefonica de soporte convenio libranza",NULL,NULL,NULL
935,472,"como solicitar movientos de una empresa que ya no los entrega el portal",NULL,NULL,NULL
936,469,"hablar con un experto","No es necesario transferir tú chat con uno de mis compañeros, estoy aquí para ayudarte! Cuentame un poco más de tu consulta.",Mal,NULL
937,468,"requiero saber el estado de un referido para filiales en el exterior",NULL,NULL,NULL
938,467,"comunicarme con experto","No es necesario transferir tú chat con uno de mis compañeros, estoy aquí para ayudarte! Cuentame un poco más de tu consulta.",Mal,NULL
939,471,"comunicarme con un experto","No es necesario transferir tú chat con uno de mis compañeros, estoy aquí para ayudarte! Cuentame un poco más de tu consulta.",Mal,NULL
940,472,"necesito solicitar movimientos de una empresa de enero a junio",NULL,NULL,NULL
941,474,"si al ingresar por la opcion Si el usuario no está creado, y me dice que no tiene usuarios autorizados, que debo hacer ?",NULL,NULL,NULL
942,468,"app referido filiales en el exterior",NULL,NULL,NULL
943,475,"seguro de hogar","¿Quieres saber qué es el seguro de hogar, qué cubre, cómo puedes adquirirlo, o tienes alguna duda específica sobre este seguro? ¿O te interesa información sobre algún tipo de seguro de hogar en particular?",NULL,NULL
944,476,"Como restablecer la contraseña a un menor de edad de la App",NULL,NULL,NULL
945,477,"como abrir un cdt garantizado","Para abrir un CDT garantizado en Davivienda, puedes hacerlo en cualquier oficina de servicio. El proceso generalmente se inicia con una simulación del CDT a través del módulo de venta en línea en Cliente 360. Cuando el sistema te solicite la forma de ingreso del valor de la inversión, debes seleccionar la cuenta Davivienda desde la cual se debitará el dinero, como por ejemplo una Cuenta Rentable.

Puedes realizar la apertura con diferentes formas de pago, incluyendo efectivo, cheque o una combinación de ambos. Si decides abrirlo con cheque, ten en cuenta que el título valor se entregará dos días después de que se libere el canje del cheque, y el valor debe ser en pesos sin centavos.

Recuerda que si abres el CDT con cheque, el proceso puede tardar un poco más debido a la validación del cheque. Además, si usas una Cuenta Rentable para abrir el CDT, no es posible abonar los rendimientos a esa cuenta.

Si quieres más detalles sobre el proceso de apertura, puedes consultar la información disponible en la comunidad de soporte de Davivienda.

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",Mal,NULL
946,474,"Si al intentar crear un administrador por la opcion Si el usuario no está creado, me dice que no hay usuarios autorizados, que debo hacer ?",NULL,NULL,NULL
947,478,"Como restabecer la contraseña de un menor de edad en la App","Lo siento, no encontré información específica sobre cómo restablecer la contraseña de un menor de edad en la App Davivienda en los documentos disponibles. ¿Puedes reformular tu pregunta o ser más específico sobre lo que necesitas? 😊",Mal,NULL
948,479,"transferencias internacionales a través de stonex","¿Quieres saber cómo hacer transferencias internacionales a través de Stonex, los requisitos que necesitas, o tienes alguna duda específica sobre el proceso o tiempos de transferencia?",Bien,NULL
949,478,"Restablecer contraseña a un menor de edad en davivienda.com","Para restablecer la contraseña en Davivienda, el proceso general consiste en ingresar a la página correspondiente, seleccionar la opción para solicitar contraseña, y seguir los pasos indicados, que incluyen registrar el ID del cliente, confirmar un código enviado por correo o celular, responder preguntas de seguridad y asignar una nueva contraseña.

Sin embargo, en los documentos disponibles no se especifica un procedimiento particular para menores de edad. Por lo tanto, te recomiendo seguir el proceso estándar de restablecimiento de contraseña y, en caso de dificultades o restricciones, comunicarte con el soporte de Davivienda para recibir asistencia especializada.

Si necesitas más detalles sobre el proceso general, puedes consultar este enlace:

[Davivienda Corredores - Solicitar Contraseña](https://www.daviviendacorredores.com/wps/portal/corredores/personas/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8zizQJM3Q09LIz8_N18jA0CPYxNnLyNzQ1NLAz0wwkpiAJKG-AAjiD9UYSUFORGGKQ7KioCADSXhWM!/dz/d5/L2dBISEvZ0FBIS9nQSEh/)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
950,480,"Cobro Plazas Especiales","¿Podrías contarme un poco más sobre qué necesitas saber respecto al cobro en plazas especiales? ¿Te interesa conocer por qué se genera el cobro, cómo se aplica, o si hay excepciones o procesos relacionados?",NULL,NULL
951,479,"transferencia internacional desde el banco en estados unidos navy federal y stonex",NULL,NULL,NULL
952,481,"bloqueo o que es","¿Podrías especificar a qué tipo de bloqueo te refieres? ¿Es sobre bloqueo en cuentas, tarjetas, o algún otro producto o servicio de Davivienda? ¿Quieres saber qué significa, cómo se aplica o cómo resolverlo?",NULL,NULL
953,482,"como realizar un endoso en garantia para un CDT","Para realizar un endoso en garantía de un CDT en Davivienda, debes seguir estos pasos:

1. Radica una carta en cualquier oficina de servicio solicitando la novedad de endoso.
2. La autenticación del cliente se realiza en la oficina.
3. No se bloquea el CDT, sino que se realiza un bloqueo especial a través del aplicativo 360 en la opción de novedades CDT, seleccionando el CDT y aplicando bloqueo por actualización de datos.

Además, ten en cuenta que:
- El endoso debe registrarse en el respaldo del título y en el aplicativo 360 para que quede a nombre del nuevo titular.
- Si el nuevo titular no está vinculado al banco, debe realizarse el proceso de vinculación según las políticas establecidas.
- No se debe realizar traslado de titularidad en ningún caso.
- El CDT no debe estar bloqueado, en proceso de canje o con intereses pendientes para poder hacer el endoso.

Si el endoso es al Libertador, se debe hacer un bloqueo específico llamado "bloqueo tarjeta de liquidez o actualización de datos" dejando en observaciones "Bloqueo por endoso en garantía al Libertador" y la carta del endoso debe custodiarse en la carpeta de aspectos legales.

Si necesitas más detalles, puedes consultar el siguiente enlace:

📄 **Información adicional disponible:**

• Presentación sobre endoso al Libertador: [https://docs.google.com/a/davivienda.com/presentation/d/1wZDqDIbOJdnBgMcd26ZHZcxZkgWOs-Ug2cdVa_doS10/preview](https://docs.google.com/a/davivienda.com/presentation/d/1wZDqDIbOJdnBgMcd26ZHZcxZkgWOs-Ug2cdVa_doS10/preview)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
954,483,"MODULO DE EMBARGOS","¿Quieres saber qué es el Módulo de Embargos o necesitas información sobre cómo funciona o qué trámites se pueden realizar allí? ¿O tienes alguna duda específica sobre embargos que pueda ayudarte a aclarar?",NULL,NULL
955,483,"NECESITO EL LINK DEL MODULO DE EMBARGOS","Claro, aquí tienes los enlaces directos al Módulo de Embargos donde puedes consultar toda la información relacionada con embargos o medidas cautelares:

1. Consulta por identificación: [https://embargos.davivienda.loc/EmbargosMG/home/embargos/consultaPorIdentificacion.xhtml](https://embargos.davivienda.loc/EmbargosMG/home/embargos/consultaPorIdentificacion.xhtml)

2. Página principal del Módulo de Embargos: [https://embargos.davivienda.loc/](https://embargos.davivienda.loc/)

Recuerda que para ingresar necesitas tu usuario y contraseña de red. Si tienes alguna duda adicional o necesitas ayuda con el proceso, estoy aquí para apoyarte 😊👍",NULL,NULL
956,484,"ESTADO SOLICITUD DE DESEMBARGO","¿Podrías indicarme si te refieres a un desembargo de CDT, cuenta o algún otro producto? ¿Quieres saber el estado actual de una solicitud que ya realizaste o necesitas información sobre cómo hacer la solicitud?",NULL,NULL
957,484,"LINK PARA MIRAR ESTADO DE SOLICITUD DESEMBARGO DE CLIENTE","Para consultar el estado de una solicitud de desembargo en Davivienda, debes ingresar al Módulo de Embargos a través de la red del Banco. Aquí te dejo los pasos básicos:

1. Selecciona la opción Administración.
2. Selecciona Embargos.
3. Da clic en Consulta de Embargos.
4. Elige la opción Por Identificación.
5. Ingresa el número de identificación del cliente.
6. En Estado del Embargo selecciona Todos, y en Fecha inicial coloca 01 enero 2000, dejando la Fecha Final con el día actual.
7. Haz clic en Continuar.

Para ver detalles del desembargo, selecciona el embargo y oprime el botón Ver detalle. En la parte inferior derecha podrás descargar la imagen del desembargo si está disponible. Recuerda verificar que en la sección Información del Desembargo aparezcan la fecha, número del oficio y el documento cargado para confirmar que el levantamiento fue efectivo.

Puedes acceder directamente al módulo con tu usuario y contraseña de red en este enlace:

[Consulta de Embargos Davivienda](https://embargos.davivienda.loc/EmbargosMG/home/embargos/consultaPorIdentificacion.xhtml)

Además, si necesitas realizar la solicitud de revisión de oficio de desembargo ya radicado, puedes hacerlo mediante este formulario:

[Formulario de revisión oficio desembargo](https://script.google.com/a/macros/davivienda.com/s/AKfycbzmjwcfnemli68JUeGKyHuLOdDNvB0BXTzvXzR9Raj4daG-8QLjrePMQN7avjUTWafdyw/exec) 🔔

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
958,485,"como se cambia la clave virtual en la app","Para cambiar la clave virtual en la App Davivienda, sigue estos pasos:

1. Ingresa a la App y selecciona la opción “cambiar de usuario”.
2. Luego elige “soy cliente”.
3. Se habilitará la opción “¿olvidó o bloqueó su clave virtual?”, selecciónala para iniciar el proceso de cambio o desbloqueo.

Recuerda que la nueva clave debe tener entre 6 y 8 dígitos para mayor seguridad. Si al intentar ingresar te aparece un mensaje como “verifique datos ingresados” o tienes problemas para acceder, es recomendable realizar el cambio de clave virtual siguiendo este proceso.

Si el problema persiste, puede ser por diferentes tipos de bloqueo, y en ese caso, se deben seguir los pasos específicos para desbloqueo según el canal (oficina, Call Center o Chat).

📄 **Información adicional disponible:**

• Proceso completo para cambiar clave virtual: [https://www.appdavivienda.com/servicios/registro/cambiar-clave-virtual/](https://www.appdavivienda.com/servicios/registro/cambiar-clave-virtual/)

• Desbloqueo de clave virtual: [https://www.appdavivienda.com/servicios/clave-virtual/desbloqueo-clave-virtual/](https://www.appdavivienda.com/servicios/clave-virtual/desbloqueo-clave-virtual/)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
