id_tbl_preguntas_conversacion_conecta2,fk_tbl_conversaciones_conecta2,pregunta,respuesta,calificacion,comentario
   - O salir de la cuenta del dispositivo antiguo desde la configuración de tu cuenta Google y luego intentar activar nuevamente el servicio.

5. Si tienes problemas con múltiples "llaves de acceso" en iPhone, puedes eliminar las llaves antiguas desde la app "Contraseñas" y reinstalar la app Davivienda para registrar una única llave.

Recuerda que para ingresar a GSuite, debes usar las credenciales y métodos de seguridad que tengas configurados en tu cuenta Google, y para la app Davivienda, seguir el proceso de autenticación digital (Passwordless) que vincula tu celular con biometría facial o huella.

Si necesitas más detalles sobre la configuración y solución de errores, puedes consultar la guía completa en el siguiente enlace:

📄 **Información adicional disponible:**

• Guía paso a paso para autenticación digital y solución de errores: [https://docs.google.com/presentation/d/1JNqeeZwr3iTvHDhRz-RfbKnX3HQeU8-Tvyqz5KWrGvo/edit?slide=id.g2d540017c10_0_147#slide=id.g2d540017c10_0_147](https://docs.google.com/presentation/d/1JNqeeZwr3iTvHDhRz-RfbKnX3HQeU8-Tvyqz5KWrGvo/edit?slide=id.g2d540017c10_0_147#slide=id.g2d540017c10_0_147)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
3228,1622,"Paz y salvo leasing habitacional cliente fallecido","Cuando uno de los titulares de un leasing habitacional fallece, es importante verificar si el crédito cuenta con un seguro de vida deudores con la aseguradora Bolívar. Este seguro puede cubrir el saldo pendiente del crédito. Los familiares deben iniciar el proceso de solicitud de indemnización del seguro, para lo cual se debe radicar la solicitud y esperar la respuesta de la aseguradora sobre el pago del crédito.

En cuanto al trámite de paz y salvo, no se genera un bloqueo automático en créditos de leasing habitacional por fallecimiento, pero sí se registra la novedad del reclamo en las restricciones del sistema. Para avanzar con el proceso, los familiares deben enviar la documentación requerida según el tipo de fallecimiento (natural o accidental).

Si necesitas realizar trámites en representación del cliente fallecido, es posible que debas presentar un poder especial, el cual debe ser gestionado con la documentación adecuada y enviado al correo de trámite leasing.

📄 **Información adicional disponible:**

• Proceso de solicitud de indemnización y bloqueo por fallecimiento: [https://drive.google.com/file/d/1Ls9yWNQNiYbK09xAVRmzeESAT2qIYb1O/view](https://drive.google.com/file/d/1Ls9yWNQNiYbK09xAVRmzeESAT2qIYb1O/view)

• Requisitos para solicitud de paz y salvo y poderes para trámites: [https://drive.google.com/file/d/1TSpmWhuMQbS2Fxyz52UKflwhubmWwAPp/view](https://drive.google.com/file/d/1TSpmWhuMQbS2Fxyz52UKflwhubmWwAPp/view)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
3229,1621,"gsuit del banco como funcionario no me deja ingresar al perfil de trabajo utilizando un androi ","Si tienes problemas para ingresar al perfil de trabajo de GSuite en tu dispositivo Android como funcionario del banco, aquí te dejo algunas recomendaciones que pueden ayudarte:

1. Verifica que tu dispositivo Android tenga activado un método de seguridad como huella, rostro, PIN o patrón, ya que la autenticación digital (Passwordless) requiere validar tu identidad con estos métodos.

2. Si al activar la autenticación digital en Android te solicita un código o patrón de desbloqueo de un dispositivo anterior, puedes:
   - Seleccionar una cuenta de correo diferente a la que administra el dispositivo actual para que te pida el código o patrón del dispositivo actual.
   - O salir de la cuenta del dispositivo antiguo desde la configuración de tu cuenta Google en "Administrar tu cuenta de Google" > "Seguridad" > "Tus dispositivos", seleccionando el dispositivo antiguo y cerrando sesión. Luego intenta activar nuevamente el servicio.

3. Asegúrate de tener la app Davivienda instalada desde Google Play y haber completado el proceso de registro con biometría facial y activación de la llave de acceso mediante Google.

4. Recuerda que tienes 5 intentos en Android para validar tu identidad con el método de seguridad en un minuto; si superas este límite, deberás esperar para intentar de nuevo.

5. Ten en cuenta que algunos dispositivos Huawei con sistema operativo HSM y tienda App Gallery no son compatibles con la app Davivienda, y en esos casos el acceso es por página web.

Si quieres revisar la guía paso a paso para configurar la autenticación digital y solucionar errores, puedes consultarla aquí:

📄 **Información adicional disponible:**

• Guía paso a paso para autenticación digital y solución de errores: [https://docs.google.com/presentation/d/1JNqeeZwr3iTvHDhRz-RfbKnX3HQeU8-Tvyqz5KWrGvo/edit?slide=id.g2d540017c10_0_147#slide=id.g2d540017c10_0_147](https://docs.google.com/presentation/d/1JNqeeZwr3iTvHDhRz-RfbKnX3HQeU8-Tvyqz5KWrGvo/edit?slide=id.g2d540017c10_0_147#slide=id.g2d540017c10_0_147)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
3230,1623,"como autenticar un cliente con cedula de extranjeria","Para autenticar a un cliente que presenta cédula de extranjería en Davivienda, se debe realizar la autenticación por un método alterno, ya que la autenticación biométrica tradicional requiere cédula de ciudadanía. Este método alterno consiste en hacerle al cliente preguntas sobre su dirección, productos y otros datos relevantes, además de solicitar un documento adicional que ayude a validar su identidad. También se puede realizar una autenticación mediante Evidente, que es una herramienta disponible en la página de Datacrédito.

Es importante que este proceso se realice con el cliente presente y que se valide la vigencia del documento de extranjería. En caso de que la huella no pase por el biométrico, se debe usar el proceso de autenticación a través de CasB o realizar el enrolamiento para que la huella quede registrada para futuros procesos.

Si quieres conocer más detalles, puedes consultar la información en el site de Conecta.

📄 **Información adicional disponible:**

• Proceso de autenticación en Cliente 360 y métodos alternos para clientes extranjeros: [https://sites.google.com/davivienda.com/conecta/conoce-m%C3%A1s/autenticaci%C3%B3n](https://sites.google.com/davivienda.com/conecta/conoce-m%C3%A1s/autenticaci%C3%B3n)

• Video explicativo sobre autenticación biométrica y métodos alternos: [https://drive.google.com/file/d/1BxnWobQzsYuvq1r-uAL6rIWd3gGf3GuQ/preview?usp=drive_web&&iconodrive=https://drive-thirdparty.googleusercontent.com/16/type/video/mp4](https://drive.google.com/file/d/1BxnWobQzsYuvq1r-uAL6rIWd3gGf3GuQ/preview?usp=drive_web&&iconodrive=https://drive-thirdparty.googleusercontent.com/16/type/video/mp4)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
3231,1624,"pago de giros internacionales","¿Quieres saber cómo puedes realizar pagos de giros internacionales, o te interesa conocer los requisitos y tiempos para recibirlos? ¿O prefieres información sobre cómo usar DaviPlata para estos pagos?",NULL,NULL
3232,1624,"pago de giros internacionales","Para realizar el pago de giros internacionales en Davivienda, tienes varias opciones y consideraciones importantes:

1. Si recibes un giro internacional con abono automático a tu Cuenta Davivienda o DaviPlata, el tiempo estimado para que el dinero esté disponible es de un día hábil después de que se procesa la operación.

2. Para pagos por ventanilla de giros internacionales recibidos a través de agencias remesadoras, existen límites en la cantidad y monto de operaciones que puedes realizar:
   - Diario: máximo 5 operaciones y 3.000 USD
   - Semanal: máximo 10 operaciones y 3.000 USD
   - Mensual: máximo 15 operaciones y 3.000 USD
   - Trimestral: máximo 30 operaciones y 9.000 USD
   - Semestral: máximo 60 operaciones y 18.000 USD
   - Anual: máximo 60 operaciones y 36.000 USD

3. Si al momento del pago por ventanilla te genera un error, debes radicar la solicitud en Conecta Novedades Express seleccionando la opción Novedades Moneda Extranjera y Remesas Familiares. El tiempo máximo de respuesta es de 15 minutos.

Si quieres más detalles o realizar consultas sobre el estado de tu solicitud, puedes acceder a Conecta Novedades Express.

🔔 Recuerda que a través de DaviPlata también puedes realizar pagos y recargas, aunque para giros internacionales el abono automático a cuenta es lo más común.

📄 **Información adicional disponible:**

• Consulta el estado de solicitudes en Conecta Novedades Express: [https://script.google.com/a/davivienda.com/macros/s/AKfycbzfS6-iorfawpmRbE0KyJ2K_rk4MbCdMpqB-64AN3D6V0kfx6-r/exec](https://script.google.com/a/davivienda.com/macros/s/AKfycbzfS6-iorfawpmRbE0KyJ2K_rk4MbCdMpqB-64AN3D6V0kfx6-r/exec)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
3233,1624,"topes para pago de giros internacionales",NULL,NULL,NULL
3234,1625,"que es registro de dispositivos ","El registro de dispositivos generalmente se refiere al proceso de asignar, instalar o gestionar equipos físicos y periféricos dentro de una organización, como computadoras, teclados, mouse, pinpads, lectores, entre otros. En el contexto de Davivienda, esto puede incluir la instalación, retiro, asignación o movimiento de estos dispositivos para asegurar que estén correctamente registrados y gestionados en el sistema de TI del banco. Esto facilita el soporte técnico, mantenimiento y control de los equipos usados por los funcionarios.

Si necesitas gestionar o solicitar algún servicio relacionado con dispositivos, puedes hacerlo a través de ADA, donde se pueden reportar solicitudes como asignación de equipo, instalación o retiro de dispositivos, chequeo preventivo, y movimientos de equipos entre oficinas.

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
3235,1626,"el ranking de cajeros es mensual?",NULL,NULL,NULL
3236,1624,"cuanto puedo pagar en efectivo para giros internacionales",NULL,NULL,NULL
3237,1627,"Registro de dispositivo","¿Te refieres a registrar un dispositivo en Daviplata o en la App Davivienda? ¿Quieres saber cómo hacerlo, qué requisitos necesitas, o si tienes algún inconveniente con el registro?",NULL,NULL
3238,1626,"ranking de cajeros","¿Quieres conocer cuáles son los cajeros automáticos con mejor servicio, los más usados, o los que tienen más funcionalidades? ¿O te interesa saber sobre la ubicación y disponibilidad de los cajeros?",NULL,NULL
3239,1627,"registrar un dispositivo en Daviplata o en la App Davivienda","Para registrar un dispositivo en Daviplata, puedes hacerlo directamente desde la App, donde encontrarás la opción para registrar tu dispositivo, además de otras novedades como el cambio de número o agregar información adicional. 

En cuanto a la App Davivienda, el proceso de registro de dispositivo incluye la autenticación biométrica facial, que requiere capturar tu rostro y tu documento de identidad (puede ser cédula antigua o nueva). Es importante que las capturas no tengan reflejos ni sombras para que la identidad se cree correctamente. La App funciona en Android 7.0 o superior y iOS 11 o superior. Ten en cuenta que dispositivos Huawei con sistema operativo HSM y tienda App Gallery no son compatibles; para estos casos, el acceso es a través de la página web del banco.

Si quieres más detalles, puedes consultar los siguientes enlaces:

📄 **Información adicional disponible:**

• Registro y cambio de dispositivo en Daviplata: [https://comunidadesdesoporte.davivienda.com/respuestas/1699](https://comunidadesdesoporte.davivienda.com/respuestas/1699)

• Registro de dispositivo en App Davivienda y requisitos: [https://comunidadesdesoporte.davivienda.com/respuestas/14270](https://comunidadesdesoporte.davivienda.com/respuestas/14270)

• Información general App Davivienda: [https://www.appdavivienda.com/](https://www.appdavivienda.com/)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
3240,1628,"Cómo consultar los impuestos","Para consultar los impuestos, tienes varias opciones según el tipo de impuesto y tu ubicación:

1. Para impuestos prediales en Bogotá, puedes ingresar a la página de la Secretaría Distrital de Hacienda en [www.shd.gov.co](https://www.shd.gov.co/shd/). Allí seleccionas “Descarga y paga vigencia 2024”, ingresas los datos solicitados (tipo de impuesto, tipo y número de documento, chip del inmueble), aceptas términos y descargas la factura.

2. Para otras ciudades, si el inmueble no está en Bogotá, debes generar un poder Leasing a través de Cliente 360 para realizar trámites relacionados con impuestos.

3. En Antioquia, la solicitud se hace también por Cliente 360, seleccionando la opción de Poderes Leasing para impuestos.

4. Si eres persona jurídica, puedes consultar certificaciones tributarias de los últimos 3 años a través del portal transaccional (Pyme, Empresarial y Corporativo).

5. Para pagos de impuestos en oficinas corporativas, se requiere la carta o correo original de la empresa indicando el impuesto a pagar y el método de pago (débito a cuenta o cheque), y seguir el procedimiento de autenticación y pago correspondiente.

Si necesitas más detalles o realizar pagos, estos pasos te ayudarán a gestionar tus impuestos de manera segura y eficiente. 🏦✨

📄 **Información adicional disponible:**

• Consulta y liquidación del impuesto predial en Bogotá: [https://www.shd.gov.co/shd/](https://www.shd.gov.co/shd/)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
