id_tbl_preguntas_conversacion_conecta2,fk_tbl_conversaciones_conecta2,pregunta,respuesta,calificacion,comentario
398,202,"que hacer si un cliente pierde su CDT","Si un cliente pierde su CDT, debe seguir estos pasos para notificar y solicitar la reposición:

1. Acercarse a cualquier oficina del banco para notificar el extravío, hurto o destrucción total o parcial del CDT. Esta notificación debe hacerse por escrito.
2. Presentar la siguiente documentación:
   - Cédula de ciudadanía.
   - Publicar un aviso en un diario de circulación nacional informando sobre la pérdida, hurto o destrucción del título, y entregar la constancia de publicación con el sello del diario.
   - Carta solicitando la cancelación y reposición del título valor.
   - Formato de exoneración del banco, autenticado en Notaría.
   - Formato del extracto del aviso en prensa.
3. El aviso en prensa debe estar publicado por un día.
4. Pasados 10 días desde la publicación, el cliente debe regresar al banco para continuar con el proceso de reposición.

Ten en cuenta que la reposición mantiene la misma fecha de apertura y vencimiento del CDT original. Además, el bloqueo por pérdida o robo puede realizarse en cualquier oficina a nivel nacional.

📄 **Información adicional disponible:**

• Cómo bloquear un CDT: [https://drive.google.com/file/d/1ksKg1e3NOXn8Dyv88t9f9SKJ3T9qszWx/view](https://drive.google.com/file/d/1ksKg1e3NOXn8Dyv88t9f9SKJ3T9qszWx/view)

• Proceso de bloqueo y desbloqueo de CDT: [https://comunidadesdesoporte.davivienda.com/respuestas/6342](https://comunidadesdesoporte.davivienda.com/respuestas/6342)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
399,200,"¿Quieres saber qué es el código de transacción 611 en Teller Elevate,","Lo siento, no encontré información específica sobre el código de transacción 611 en Teller Elevate. Para obtener una respuesta precisa, es recomendable consultar con un experto o el área encargada de Teller Elevate en Davivienda.",NULL,NULL
400,203,"Qué productos de crédito le puedo ofrecer a un cliente de 93 años ","Para un cliente de 93 años, es importante considerar que las políticas de crédito de Davivienda establecen ciertos requisitos relacionados con la edad y el tipo de ingreso. Por ejemplo, para pensionados por sustitución o invalidez, se deben cumplir condiciones específicas como tener más de 25 años para que la pensión sea considerada como ingreso válido, y en caso de invalidez, presentar exámenes médicos y documentación adicional.

Aunque no se especifican productos de crédito exclusivos para personas de 93 años, es fundamental revisar que el cliente cumpla con los requisitos de ingreso y condiciones establecidas para cada producto. Además, algunos créditos pueden tener restricciones de plazo o condiciones especiales para clientes de edad avanzada.

Te recomiendo evaluar cuidadosamente la documentación del cliente y las condiciones del producto de crédito para asegurar que se ajusten a su perfil.

Si necesitas más detalles sobre requisitos específicos, puedo ayudarte a buscarlos. 😊",NULL,NULL
401,204,"bloqueo o en tarjeta de credito","¿Quieres saber qué significa el bloqueo "O" en una tarjeta de crédito, cómo afecta su uso, o necesitas ayuda para resolver un bloqueo de este tipo? ¿O te interesa otro aspecto relacionado con este bloqueo?",Mal,NULL
402,204,"como realizo el levantamiento en as400","Lo siento, no encontré información específica sobre este tema. ¿Puedes reformular tu pregunta o ser más específico sobre lo que necesitas? 😊",Mal,NULL
403,205,"que hacer si un cliente cambia de genero","Si un cliente cambia de género, debe acudir a una oficina de Davivienda con la siguiente documentación:

1. Fotocopia de la cédula de ciudadanía ampliada al 150%.
2. Copia auténtica del nuevo folio del registro civil de nacimiento con la anotación del cambio de género.
3. Copia de la escritura pública que certifica el cambio de género, obtenida en la Notaría o Registraduría.

En la oficina, se realizará la autenticación biométrica con la nueva cédula y se actualizarán los datos del cliente diligenciando un formulario NIC (Nos Interesa Conocerlo) de manera completa. Además, se enviarán los soportes por digitalización para completar el proceso.

Este trámite permite que el banco actualice correctamente la información del cliente según su nuevo género. 👏✨

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
404,204,"como se puede levantar el bloqueo O en as400","El bloqueo "O" en AS400 es un bloqueo provisional que se utiliza como medida preventiva por parte del área de monitoreo y fraude o porque alguno de los productos del cliente se encuentra en mora. Este bloqueo sí se puede levantar, y la persona que lo realiza depende del canal por donde ingrese el cliente.

Además, puedes gestionar el desbloqueo de AS400 desde el menú del chat de ADA, ya que este proceso de autogestión está habilitado para todos los cargos.

Si quieres conocer el proceso detallado para levantar el bloqueo, puedes consultar el siguiente recurso:

📄 **Información adicional disponible:**

• Proceso para desbloquear AS400: [https://drive.google.com/file/d/117NadWfSTvebI3CpLmoZCDlclqrNnjyy/preview?usp=drive_web&&iconodrive=https://drive-thirdparty.googleusercontent.com/16/type/application/pdf](https://drive.google.com/file/d/117NadWfSTvebI3CpLmoZCDlclqrNnjyy/preview?usp=drive_web&&iconodrive=https://drive-thirdparty.googleusercontent.com/16/type/application/pdf)  

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
405,203,"Dime qué productos entonces le puedo ofrecer a ese cliente ","Para un cliente de 93 años, no hay productos de crédito específicos mencionados en la información disponible. Sin embargo, es importante considerar que para pensionados por sustitución o invalidez existen requisitos de edad y documentación que deben cumplirse, como tener más de 25 años para que la pensión sea considerada ingreso válido y presentar exámenes médicos en caso de invalidez.

No se especifican restricciones directas para clientes de 93 años, pero es fundamental revisar las condiciones particulares de cada producto y la capacidad de pago del cliente. Además, algunos créditos pueden tener limitaciones en el plazo o condiciones especiales para personas de edad avanzada.

Por lo tanto, te recomiendo evaluar cada caso individualmente y verificar que el cliente cumpla con los requisitos de ingreso y documentación para el producto de crédito que se le quiera ofrecer. 😊",NULL,NULL
406,206,"recibir dinero por remesa ","¿Quieres saber cómo recibir dinero por remesas, los requisitos para hacerlo, o tienes alguna duda específica sobre el proceso o los costos asociados?",NULL,NULL
407,206,"quiero saber cómo recibir dinero por remesas","Para recibir dinero por remesas en Davivienda, tienes varias opciones según la moneda y el canal que prefieras:

1. Puedes recibir el dinero directamente en tu cuenta Davivienda.
2. También está disponible recibirlo en Daviplata.
3. Otra opción es recibirlo en efectivo en oficinas de Servicio y CRP de Davivienda.

Para que un familiar te envíe dinero desde el exterior, debe proporcionarte los datos de la cuenta Davivienda, incluyendo el nombre completo del beneficiario y el código Swift del banco. Dependiendo de la moneda, se usan diferentes bancos intermediarios, por ejemplo:
- Para dólares americanos (USD), bancos como Wells Fargo, Standard Chartered o Citibank en Nueva York.
- Para euros (EUR), Deutsche Bank.
- Para libras esterlinas (GBP), Citibank en Londres.

Además, ten en cuenta que para montos iguales o superiores a 1.000 USD, es necesario que actualices o completes tu vinculación con NIC electrónico completo. Para montos de $3 millones o más, se requiere autenticación del cliente.

El proceso para recibir la remesa incluye la autenticación, verificación del giro disponible y, si es necesario, la apertura de una cuenta virtual o tradicional.

📄 **Información adicional disponible:**

• Detalles sobre giros internacionales y bancos intermediarios: [Davivienda Giros Internacionales](https://www.davivienda.com/wps/portal/personas/nuevo/personas/aqui_puedo/manejar_mi_dinero/Giros%20internacionales/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8zi_TwsTQy9LYz8_P19DQwCPX0D3IMcg9zdTMz1wwkpiAJKG-AAjgZA_VGElBTkRhikOyoqAgD3FUYw/dz/d5/L2dBISEvZ0FBIS9nQSEh/)

• Proceso para pago de remesas familiares y requisitos: [Capacitación Remesas](https://docs.google.com/presentation/d/1So1hYKwfyyyiRATi5enyhAhWmSJw6CVQXV2xUhbqTNA/present?slide=id.g1dabba0f3b3_0_6)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
408,207,"Cómo saber el estado de solicitud de crédito en AS400","Para conocer el estado de una solicitud de crédito en AS400, debes ingresar al aplicativo y usar la opción 1-4-3-4. Los estados principales que puedes encontrar son:

1. Solicitud radicada: procesos 950, 601
2. En proceso: procesos 614, 625, 617 o 14, 25, 27
3. Solicitud aprobada: procesos 028, 628
4. Solicitud negada: proceso 090

Así podrás identificar en qué etapa se encuentra la evaluación de la solicitud de crédito. 😊

Si quieres profundizar en cómo consultar información de créditos en AS400, puedes revisar esta presentación que explica varios aspectos relacionados: [Consulta de créditos por AS400](https://docs.google.com/presentation/d/1bONjEQoXk2XVRShzA1gGlzi_KeUeYkK7LuGJa1qPfy8/preview)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
409,208,"como bloquear un cheque de gerencia","Para bloquear un cheque de gerencia en Davivienda, debes realizar la orden de no pago exclusivamente a través del aplicativo Cliente 360, ingresando por la opción Empresas con el NIT del Banco (860034313-7). Luego, selecciona la opción 'Novedades Cheques de Gerencia' en Transacciones en Línea. Allí debes ingresar el número de la cuenta de operaciones y el número de la chequera correspondiente al cheque de gerencia que deseas bloquear. Después, podrás seleccionar el o los cheques que quieres bloquear, indicando el tipo de novedad, el indicador de no pago y el motivo. Finalmente, la transacción quedará procesada cuando aparezca el mensaje 'Novedad Exitosa'.

Este proceso es exclusivo para cheques de gerencia y no está disponible por otros canales como call center o chat.

Si necesitas más detalles o realizar otros trámites relacionados, puedes consultar el formulario para novedades de productos de captación.

👍 Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
410,209,"que hacer en casdo perdida cheques","Si pierdes un cheque, es importante actuar con rapidez para evitar fraudes o cobros indebidos. Aunque los documentos no detallan un proceso específico para la pérdida, te recomiendo seguir estos pasos generales basados en las medidas de seguridad para cheques:

1. Comunícate inmediatamente con la entidad bancaria para reportar la pérdida y solicitar que se bloquee o anule el cheque.
2. Proporciona toda la información posible sobre el cheque perdido, como número, valor, fecha y beneficiario.
3. Solicita la emisión de un nuevo cheque si es necesario.
4. Mantente atento a cualquier movimiento sospechoso en tu cuenta y reporta cualquier anomalía a la gerencia de seguridad corporativa o a las líneas indicadas por el banco.

Recuerda que el banco realiza varias verificaciones para evitar pagos fraudulentos, como autenticación biométrica, confirmaciones telefónicas y revisiones bajo luz ultravioleta. En caso de señales de alerta, se debe contactar con Seguridad Bancaria.

Si quieres conocer más sobre las medidas de seguridad y procesos relacionados con cheques, puedes consultar la presentación disponible en este enlace:

📄 **Información adicional disponible:**

• Presentación sobre giro de cheques: [https://docs.google.com/presentation/d/1eLyBGWYOcXU_EaHM_K5eADmWPtPcUvZXHB4gZYyxJ7E/edit?slide=id.g1eb27eeca6a_0_0#slide=id.g1eb27eeca6a_0_0](https://docs.google.com/presentation/d/1eLyBGWYOcXU_EaHM_K5eADmWPtPcUvZXHB4gZYyxJ7E/edit?slide=id.g1eb27eeca6a_0_0#slide=id.g1eb27eeca6a_0_0)

Si tienes alguna inquietud adicional, estoy aquí para ayudarte 😊",NULL,NULL
